[0,1,2,3,5,4,6,7,8]
[0,1,2,3,5,4,8,7,6]
[0,1,2,3,5,6,4,7,8]
[0,1,2,3,5,6,8,7,4]
[0,1,2,3,5,7,4,6,8]
[0,1,2,3,5,7,4,8,6]
[0,1,2,3,5,7,6,4,8]
[0,1,2,3,5,7,6,8,4]
[0,1,2,3,5,7,8,4,6]
[0,1,2,3,5,7,8,6,4]
[0,1,2,3,5,8,4,7,6]
[0,1,2,3,5,8,6,7,4]
[0,1,2,3,7,4,6,5,8]
[0,1,2,3,7,4,8,5,6]
[0,1,2,3,7,5,4,6,8]
[0,1,2,3,7,5,4,8,6]
[0,1,2,3,7,5,6,4,8]
[0,1,2,3,7,5,6,8,4]
[0,1,2,3,7,5,8,4,6]
[0,1,2,3,7,5,8,6,4]
